[Header]
TITLE,20220201-VERTICAL_2.Dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,2.8,MASS:Sample Mass (mg)
INFO,,MASSERR:Sample Mass Error (mg)
INFO,985.272,MOLWGHT:Formula Weight (g/mole)
INFO,,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (µJ/K),Addenda HC Err (µJ/K),Total HC (µJ/K),Total HC Err (µJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (µJ/K)
3853019864.28879,,1857,19.7004,19.7004,9999.6846,9.8999999E-6,19.889906,0.42268912,30.703951,0.08421,75.161562,0.1767,162.41773,0.2393,0.21622099,7.1355782,0.032432926,98.185649,,,1,,,,2.2883631E-5,14.583662,395.60836,1.5436952,0
3853020021.09906,,1857,19.4003,19.4003,9999.6602,9.8999999E-6,19.585637,0.41406992,30.003351,0.08246,72.665203,0.1679,157.93037,0.2344,0.16335126,7.034311,0.029223835,98.339043,,,1,,,,2.256243E-5,14.271156,383.59719,1.5319058,0
3853020177.42135,,1857,19.1006,19.1006,9999.6729,9.8999999E-6,19.280775,0.40658274,29.357751,0.07735,70.205535,0.1569,153.636,0.2198,0.20756719,6.9644699,0.03109293,98.213911,,,1,,,,2.2178808E-5,14.068622,371.74828,1.5226438,0
3853020333.81379,,1857,18.8002,18.8002,9999.6367,9.8999999E-6,18.976886,0.40084492,28.672489,0.07404,67.764387,0.1455,149.24744,0.2104,0.20848481,6.8826381,0.030686338,98.214231,,,1,,,,2.1802679E-5,13.92894,360.12221,1.5109164,0
3853020489.0025,,1857,18.4996,18.4996,9999.6484,9.8999999E-6,18.673554,0.3942486,28.050007,0.06917,65.378994,0.1356,145.09304,0.1966,0.19983904,6.8025652,0.030061124,98.227344,,,1,,,,2.1445867E-5,13.765276,348.70163,1.5021247,0
3853020644.83075,,1857,18.2,18.2,9999.6846,9.8999999E-6,18.369488,0.38797183,27.404625,0.06493,63.040466,0.1284,140.92043,0.1845,0.23003508,6.7206727,0.028655657,98.286725,,,1,,,,2.1080318E-5,13.60513,337.43808,1.4918557,0
3853020800.74462,,1857,17.9001,17.9001,9999.6367,9.8999999E-6,18.0655,0.38133618,26.800283,0.06434,60.754922,0.1254,136.91744,0.1829,0.25179829,6.6500114,0.02868513,98.263882,,,1,,,,2.0702104E-5,13.441345,326.36228,1.4835063,0
3853020957.38459,,1857,17.6,17.6,9999.6729,9.8999999E-6,17.761945,0.3752228,26.174092,0.06166,58.520973,0.1268,132.90394,0.1752,0.28878901,6.5710088,0.027165807,98.332755,,,1,,,,2.0333672E-5,13.300023,315.48669,1.4736051,0
3853021111.70384,,1857,17.2991,17.2991,9999.6484,9.8999999E-6,17.457818,0.36863648,25.592948,0.06261,56.326606,0.1292,129.05805,0.1779,0.25266374,6.5012014,0.026676358,98.341698,,,1,,,,1.995817E-5,13.142018,304.77541,1.4659878,0
3853021266.38066,,1857,17.0002,17.0002,9999.708,9.8999999E-6,17.153751,0.36179173,25.05554,0.05918,54.190351,0.1288,125.39456,0.1682,0.27532803,6.4413407,0.026867637,98.310327,,,1,,,,1.9575491E-5,13.002403,294.25118,1.4606449,0
3853021419.15059,,1857,16.7004,16.7004,9999.6729,9.8999999E-6,16.850784,0.35566523,24.498337,0.05819,52.07258,0.1225,121.6933,0.1654,0.27455881,6.3795709,0.027397983,98.256085,,,1,,,,1.918676E-5,12.882681,283.94891,1.4538396,0
3853021572.8238,,1857,16.4002,16.4002,9999.5771,9.8999999E-6,16.547414,0.34910296,24.013775,0.05309,49.982218,0.1121,118.22588,0.1509,0.33920993,6.3166179,0.025947265,98.325997,,,1,,,,1.8823257E-5,12.759142,273.81691,1.4512102,0
3853021726.17909,,1857,16.1001,16.1001,9999.6367,9.8999999E-6,16.244148,0.34272981,23.48864,0.05122,47.926905,0.1006,114.67821,0.1456,0.26350393,6.2570641,0.025500062,98.333565,,,1,,,,1.8433465E-5,12.633236,263.87234,1.4459755,0
3853021878.68753,,1857,15.8003,15.8003,9999.5889,9.8999999E-6,15.941572,0.33623511,23.009706,0.04717,45.911839,0.09129,111.30208,0.134,0.29280087,6.1966706,0.024375017,98.384857,,,1,,,,1.8063775E-5,12.514128,254.13373,1.4433775,0
3853022032.24738,,1857,15.5005,15.5005,9999.5889,9.8999999E-6,15.638366,0.32971454,22.536492,0.04456,43.934289,0.08486,107.97973,0.1266,0.33225451,6.1444323,0.02384493,98.399429,,,1,,,,1.7674545E-5,12.393341,244.55849,1.4411027,0
3853022182.95015,,1857,15.2001,15.2001,9999.6846,9.8999999E-6,15.334935,0.32309529,22.120383,0.04236,42.002952,0.08106,104.86587,0.1204,0.32036924,6.0968949,0.022610754,98.462026,,,1,,,,1.7296787E-5,12.288865,235.16024,1.4424829,0
3853022336.18463,,1857,14.8996,14.8996,9999.6729,9.8999999E-6,15.031437,0.31674852,21.67027,0.03998,40.126175,0.07953,101.70994,0.1136,0.34480396,6.0574212,0.022634924,98.442068,,,1,,,,1.6888751E-5,12.19379,225.9441,1.4416632,0
3853022488.33378,,1857,14.6002,14.6002,9999.6484,9.8999999E-6,14.728349,0.31028958,21.255007,0.039,38.304613,0.07929,98.708258,0.1108,0.36366745,6.0154861,0.021891631,98.47326,,,1,,,,1.6504643E-5,12.114842,216.92427,1.4431358,0
3853022638.22325,,1857,14.3005,14.3005,9999.6729,9.8999999E-6,14.426641,0.30337589,20.894799,0.0404,36.537224,0.07881,95.917211,0.1148,0.33205097,5.9790171,0.020808874,98.529133,,,1,,,,1.613441E-5,12.030972,208.12798,1.4483482,0
3853022789.05181,,1857,14,14,9999.6484,9.8999999E-6,14.122756,0.2962533,20.536726,0.03943,34.812193,0.07658,93.174586,0.1121,0.48410403,5.9558992,0.021153017,98.48723,,,1,,,,1.5738701E-5,11.958034,199.45222,1.4541585,0
3853022940.41887,,1857,13.7002,13.7002,9999.6846,9.8999999E-6,13.820689,0.29001347,20.212229,0.03685,33.116728,0.07214,90.556949,0.1047,0.31556417,5.9399666,0.019869426,98.561892,,,1,,,,1.5335163E-5,11.911798,191.01145,1.4624617,0
3853023089.78281,,1857,13.4007,13.4007,9999.5889,9.8999999E-6,13.515405,0.28320433,19.913158,0.03515,31.434286,0.06631,88.024591,0.09988,0.35414511,5.9182209,0.018877023,98.613913,,,1,,,,1.4960172E-5,11.879933,182.66618,1.4733675,0
3853023240.95961,,1857,13.0998,13.0998,9999.7207,9.8999999E-6,13.212652,0.27623814,19.651393,0.033,29.794633,0.06015,85.641041,0.09378,0.32898854,5.9165377,0.019051821,98.583516,,,1,,,,1.4563585E-5,11.836442,174.57418,1.4873163,0
3853023393.49698,,1857,12.8003,12.8003,9999.6846,9.8999999E-6,12.910823,0.26992255,19.390134,0.03032,28.190674,0.05459,83.29462,0.08618,0.28449884,5.9214358,0.01908114,98.563255,,,1,,,,1.4156657E-5,11.833075,166.68935,1.5018511,0
3853023544.08287,,1857,12.4999,12.4999,9999.625,9.8999999E-6,12.60898,0.26356425,19.144186,0.02797,26.630144,0.05048,81.035143,0.07949,0.31939414,5.9296887,0.018044941,98.622467,,,1,,,,1.3752307E-5,11.842872,158.98639,1.5182977,0
3853023695.16066,,1857,12.1999,12.1999,9999.625,9.8999999E-6,12.306382,0.25705005,18.927538,0.02737,25.124765,0.04868,78.914081,0.07778,0.29581707,5.9460901,0.016825185,98.697224,,,1,,,,1.3353214E-5,11.859377,151.44704,1.5380262,0
3853023846.80732,,1857,11.9004,11.9004,9999.6367,9.8999999E-6,12.001157,0.25036872,18.724237,0.0309,23.675938,0.04947,76.887503,0.08782,0.44938785,5.977982,0.016850183,98.677974,,,1,,,,1.2944549E-5,11.89218,144.02777,1.5602027,0
3853023998.58676,,1857,11.5996,11.5996,9999.5527,9.8999999E-6,11.698175,0.24373589,18.575155,0.0288,22.295804,0.05111,75.083697,0.08186,0.43703016,6.0243367,0.016551058,98.68411,,,1,,,,1.254577E-5,11.955964,136.84731,1.5878677,0
3853024153.42148,,1857,11.3006,11.3006,9999.625,9.8999999E-6,11.39576,0.23730062,18.456421,0.0289,20.952183,0.05144,73.402653,0.08213,0.42225139,6.0682301,0.015521209,98.745542,,,1,,,,1.2174886E-5,12.048673,129.86334,1.6195867,0
3853024307.15852,,1857,11.0002,11.0002,9999.5654,9.8999999E-6,11.093018,0.23051889,18.359268,0.0289,19.648454,0.0488,71.822828,0.08214,0.6083642,6.1479049,0.015772121,98.70804,,,1,,,,1.1763388E-5,12.13646,123.05505,1.6550291,0
3853024461.93276,,1857,10.6991,10.6991,9999.6123,9.8999999E-6,10.790645,0.22404085,18.296245,0.02419,18.378797,0.04402,70.374069,0.06875,0.55460272,6.2266485,0.014715206,98.773752,,,1,,,,1.1378855E-5,12.29581,116.43803,1.6955654,0
3853024618.34464,,1857,10.3996,10.3996,9999.5166,9.8999999E-6,10.488265,0.21737206,18.245975,0.02365,17.147919,0.03873,69.000331,0.06722,0.61510429,6.3171575,0.013984884,98.812704,,,1,,,,1.0996968E-5,12.453297,110.00371,1.7396561,0
3853024773.36381,,1857,10.1006,10.1006,9999.6729,9.8999999E-6,10.185931,0.21121375,18.129104,0.02168,15.961992,0.03438,67.482274,0.06161,0.50673981,6.4234404,0.01422541,98.771058,,,1,,,,1.0581989E-5,12.634315,103.75318,1.7798182,0
3853024957.41675,,1857,9.79644,9.79644,9999.5283,9.8999999E-6,9.8282336,0.20022222,18.001677,0.03782,14.611022,0.03057,65.769176,0.1075,0.1548476,6.1806435,0.0082069151,99.230317,,,1,,,,1.0691159E-5,12.846881,96.594176,1.8316289,0
3853025113.5386,,1857,9.50016,9.50016,9999.5654,9.8999999E-6,9.5189999,0.18970627,18.12113,0.02058,13.504264,0.02784,65.001886,0.05848,0.59432829,6.7286523,0.012567062,98.861865,,,1,,,,9.7303979E-6,12.361287,90.61136,1.9036801,0
3853025273.12709,,1857,9.19909,9.19909,9999.5527,9.8999999E-6,9.2042497,0.1897545,18.176858,0.02766,12.419444,0.02497,64.075435,0.07861,0.051092758,6.8625231,0.012163557,98.861712,,,1,,,,9.4070031E-6,13.457305,84.718213,1.9748332,0
3853025434.78424,,1857,8.90021,8.90021,9999.5771,9.8999999E-6,8.9129767,0.18331465,18.12419,0.01769,11.462531,0.02233,62.968847,0.05027,0.40837586,7.077113,0.011832946,98.87271,,,1,,,,8.9655208E-6,13.725046,79.441153,2.0334609,0
3853025598.90576,,1857,8.60008,8.60008,9999.6484,9.8999999E-6,8.6097557,0.1774904,18.118798,0.01747,10.507737,0.02003,61.998733,0.04966,0.86991574,7.2725492,0.011187682,98.902463,,,1,,,,8.5903895E-6,14.154226,74.127892,2.1044498,0
3853025764.61544,,1857,8.29991,8.29991,9999.6602,9.8999999E-6,8.3068461,0.17100795,18.095734,0.01645,9.6051393,0.01866,61.030588,0.04676,2.4760084,7.4891508,0.010733106,98.91428,,,1,,,,8.2128009E-6,14.545098,69.003692,2.1784121,0
3853025932.87318,,1857,7.99993,7.99993,9999.6006,9.8999999E-6,8.0028501,0.16466861,18.049126,0.01636,8.7457056,0.01812,60.038701,0.04649,0.92812027,7.7210432,0.010587102,98.892471,,,1,,,,7.8396335E-6,14.978302,64.04561,2.2553372,0
3853026101.15232,,1857,7.70002,7.70002,9999.6006,9.8999999E-6,7.6999728,0.158614,17.989308,0.01587,7.9299571,0.01772,59.052958,0.0451,0.69148563,7.9756068,0.0098841379,98.928174,,,1,,,,7.4643933E-6,15.442086,59.289582,2.336282,0
3853026270.4589,,1857,7.39969,7.39969,9999.7451,9.8999999E-6,7.3973803,0.15234072,17.885662,0.01563,7.158161,0.01673,57.986616,0.04441,1.193086,8.2224694,0.0095508893,98.920216,,,1,,,,7.111431E-6,15.951214,54.721235,2.4178373,0
3853026441.92978,,1857,7.10008,7.10008,9999.6973,9.8999999E-6,7.0939769,0.14622101,17.729674,0.01578,6.4209267,0.01486,56.806085,0.04484,1.1024383,8.5054918,0.0092491709,98.908452,,,1,,,,6.7368031E-6,16.444939,50.324509,2.4992573,0
3853026615.20366,,1857,6.8002,6.8002,9999.625,9.8999999E-6,6.791783,0.14023595,17.492805,0.01494,5.7277171,0.01257,55.43973,0.04247,3.0057664,8.7465203,0.0085771419,98.934507,,,1,,,,6.3934311E-6,17.010984,46.128316,2.5755836,0
3853026791.09189,,1857,6.50008,6.50008,9999.6484,9.8999999E-6,6.4887922,0.13406192,17.213987,0.01517,5.070801,0.01036,53.990453,0.04311,1.0811186,9.0463061,0.0084931169,98.888778,,,1,,,,6.0233436E-6,17.493041,42.104424,2.65288,0
3853026968.03832,,1857,6.19948,6.19948,9999.6123,9.8999999E-6,6.1867446,0.12815213,16.834332,0.01519,4.4587048,0.008633,52.299431,0.04318,3.4866038,9.2620195,0.0076062461,98.93932,,,1,,,,5.6973507E-6,18.092612,38.275809,2.7210322,0
3853027146.13553,,1857,5.90001,5.90001,9999.5771,9.8999999E-6,5.8846759,0.12180888,16.381101,0.01459,3.891322,0.007405,50.444033,0.04146,3.1875679,9.5045735,0.0071892756,98.929393,,,1,,,,5.3562966E-6,18.524039,34.62941,2.7836879,0
3853027326.73268,,1857,5.6005,5.6005,9999.6006,9.8999999E-6,5.5831465,0.11578293,15.849271,0.01516,3.3775166,0.006644,48.418845,0.04309,1.4538098,9.7391609,0.0066609799,98.937725,,,1,,,,5.0177856E-6,19.009147,31.171525,2.8387704,0
3853027510.03723,,1857,5.30019,5.30019,9999.708,9.8999999E-6,5.2796994,0.10981695,15.230551,0.01673,2.9140597,0.006271,46.197075,0.04754,4.0880808,9.932732,0.0060394498,98.963015,,,1,,,,4.6938011E-6,19.478322,27.875225,2.8847383,0
3853027693.53829,,1857,5.00004,5.00004,9999.6006,9.8999999E-6,4.9784977,0.10374885,14.5459,0.01561,2.5011053,0.006065,43.83844,0.04436,2.3594615,10.146822,0.0057515828,98.937539,,,1,,,,4.3616871E-6,19.865464,24.785439,2.9217447,0
3853027878.77638,,1857,4.69966,4.69966,9999.625,9.8999999E-6,4.678235,0.097943017,13.800648,0.0143,2.1240503,0.005756,41.343489,0.04065,3.0329736,10.312052,0.0053491537,98.926391,,,1,,,,4.0484149E-6,20.293644,21.885883,2.949969,0
3853028067.0226,,1857,4.4001,4.4001,9999.625,9.8999999E-6,4.3782787,0.091992708,13.02412,0.01471,1.771779,0.005111,38.784436,0.04181,1.3828954,10.461013,0.0047949983,98.939326,,,1,,,,3.7437365E-6,20.624105,19.169325,2.9747123,0
3853028255.74326,,1857,4.1002,4.1002,9999.5654,9.8999999E-6,4.0788306,0.086170973,12.210021,0.01375,1.4475972,0.004213,36.146705,0.03907,1.7978028,10.621145,0.0042719465,98.944354,,,1,,,,3.4367509E-6,20.922027,16.636859,2.9935103,0
3853028443.81249,,1857,3.79995,3.79995,9999.708,9.8999999E-6,3.7802491,0.080605115,11.329857,0.01235,1.1587941,0.003289,33.356603,0.03511,1.5236998,10.760295,0.003874957,98.915904,,,1,,,,3.1316381E-6,21.242291,14.290283,2.9971192,0
3853028634.03282,,1857,3.5,3.5,9999.6973,9.8999999E-6,3.4821292,0.074791227,10.48911,0.01147,0.91171519,0.002558,30.720242,0.0326,1.9264277,10.936018,0.0033942224,98.91174,,,1,,,,2.838197E-6,21.520589,12.125224,3.012269,0
3853028825.21127,,1857,3.19989,3.19989,9999.6973,9.8999999E-6,3.1852409,0.068467137,9.7039247,0.01037,0.70754188,0.00207,28.284687,0.02946,2.4138239,11.113844,0.0029535407,98.899434,,,1,,,,2.5719249E-6,21.872035,10.145759,3.0465277,0
3853029018.04188,,1857,2.90016,2.90016,9999.6729,9.8999999E-6,2.8871661,0.062387907,8.8661121,0.01027,0.53912633,0.001737,25.73533,0.0292,0.92581513,11.345203,0.0026410406,98.852913,,,1,,,,2.2936257E-6,22.227689,8.3357284,3.0708701,0
3853029214.24146,,1857,2.59992,2.59992,9999.6006,9.8999999E-6,2.5932202,0.056278201,8.0513807,0.009992,0.40358484,0.001481,23.28444,0.0284,0.75755431,11.600225,0.0023416024,98.801461,,,1,,,,2.0307577E-6,22.690405,6.724791,3.104781,0
3853029410.30025,,1857,2.30005,2.30005,9999.5889,9.8999999E-6,2.3015181,0.050559073,7.2284375,0.008735,0.29558886,0.00125,20.837759,0.02482,0.37186075,11.866488,0.0020380684,98.757224,,,1,,,,1.7774967E-6,23.200451,5.2969857,3.1407259,0
3853029607.49994,,1857,1.99992,1.99992,9999.6367,9.8999999E-6,2.0104855,0.045066444,6.4254602,0.008242,0.21197603,0.001044,18.472201,0.02342,0.2746423,12.211128,0.0018084486,98.677745,,,1,,,,1.5325457E-6,23.732975,4.0420521,3.1959743,0
3853030139.13159,Error: Warning: Current field is 29999.701 Oe;
3853030139.15803,Error: but addenda was obtained at 0.14392263 Oe.
3853030253.36367,,1857,19.9996,19.9996,29999.592,9.8999999E-6,20.180281,0.42170609,37.143632,0.08104,77.539781,0.1813,183.09659,0.2303,1.115397,8.056305,0.037448761,98.107956,,,1,,,,2.2873477E-5,15.194731,407.24374,1.8405904,0
3853030416.81119,,1857,19.6997,19.6997,29999.559,9.8999999E-6,19.893114,0.42398683,36.547376,0.09149,75.199404,0.1768,179.06174,0.26,0.19150384,7.8949605,0.033382721,98.273834,,,1,,,,2.2815116E-5,16.11261,395.736,1.8371873,0
3853030578.62995,,1857,19.4005,19.4005,29999.787,9.8999999E-6,19.589414,0.41430791,35.99099,0.08602,72.70756,0.1681,174.98873,0.2445,0.15388464,7.808535,0.029961925,98.427799,,,1,,,,2.2532698E-5,15.789921,383.74515,1.8372673,0
3853030739.76756,,1857,19.1,19.1,29999.787,9.8999999E-6,19.285417,0.40703557,35.439999,0.08207,70.230658,0.157,170.94599,0.2332,0.21340375,7.763423,0.030414804,98.389294,,,1,,,,2.214503E-5,15.61707,371.92733,1.8376578,0
3853030901.45135,,1857,18.7999,18.7999,29999.689,9.8999999E-6,18.981634,0.40094905,34.913158,0.07683,67.790939,0.1456,167.00907,0.2183,0.15078919,7.7097572,0.029362213,98.427882,,,1,,,,2.1784624E-5,15.526846,360.30244,1.8393126,0
3853031062.98663,,1857,18.4996,18.4996,29999.641,9.8999999E-6,18.678055,0.39462779,34.363098,0.07211,65.405401,0.1357,163.06034,0.2049,0.16764202,7.6619901,0.029455473,98.406739,,,1,,,,2.1405785E-5,15.419514,348.86973,1.8397579,0
3853031224.68857,,1857,18.2002,18.2002,29999.592,9.8999999E-6,18.374671,0.38842945,33.815846,0.07052,63.073938,0.1285,159.17366,0.2004,0.19718663,7.6162252,0.029181967,98.405227,,,1,,,,2.1023219E-5,15.32398,337.62852,1.8403511,0
3853031385.33692,,1857,17.9003,17.9003,29999.701,9.8999999E-6,18.070459,0.38181991,33.358203,0.06764,60.78647,0.1254,155.58564,0.1922,0.18264859,7.5674957,0.027414529,98.484033,,,1,,,,2.0677649E-5,15.23245,326.5415,1.8460075,0
3853031545.2395,,1857,17.6009,17.6009,29999.641,9.8999999E-6,17.767525,0.37532606,32.79813,0.06897,58.578468,0.1267,151.78599,0.196,0.15693206,7.5377594,0.02883256,98.392199,,,1,,,,2.0261311E-5,15.134991,315.68495,1.8459594,0
3853031705.89786,,1857,17.3001,17.3001,29999.641,9.8999999E-6,17.464245,0.36913999,32.343922,0.06737,56.390315,0.1291,148.30705,0.1914,0.18166618,7.5008421,0.02766472,98.440435,,,1,,,,1.9892823E-5,15.075519,304.99984,1.8520081,0
3853031867.25079,,1857,17,17,29999.629,9.8999999E-6,17.160952,0.36251112,31.88937,0.06671,54.238337,0.1289,144.8633,0.1896,0.23783009,7.4586327,0.026640098,98.480023,,,1,,,,1.9539974E-5,15.001684,294.49827,1.8582518,0
3853032027.23924,,1857,16.6996,16.6996,29999.568,9.8999999E-6,16.858079,0.35601579,31.43163,0.06394,52.120912,0.1227,141.44504,0.1817,0.19551152,7.4253576,0.02569537,98.517275,,,1,,,,1.9163655E-5,14.917265,284.19484,1.8644846,0
3853032186.31809,,1857,16.3996,16.3996,29999.605,9.8999999E-6,16.555105,0.34932726,31.010224,0.059,50.033028,0.1123,138.15958,0.1677,0.1817939,7.380337,0.023515519,98.624084,,,1,,,,1.8826557E-5,14.850715,274.07151,1.8731517,0
3853032346.84108,,1857,16.1,16.1,29999.547,9.8999999E-6,16.251661,0.34252566,30.55315,0.05354,47.977082,0.1009,134.8047,0.1522,0.19160058,7.358803,0.023606712,98.603811,,,1,,,,1.8426794E-5,14.760674,264.11647,1.8800017,0
3853032506.68329,,1857,15.7995,15.7995,29999.559,9.8999999E-6,15.948752,0.33628697,30.103003,0.05253,45.960982,0.09149,131.50935,0.1493,0.18558847,7.3347357,0.023765442,98.577813,,,1,,,,1.8039483E-5,14.717606,254.3627,1.8874833,0
3853032666.60361,,1857,15.4999,15.4999,29999.881,9.8999999E-6,15.645714,0.32993179,29.680014,0.05094,43.984153,0.08499,128.33044,0.1448,0.20620095,7.3107696,0.022176226,98.65582,,,1,,,,1.765725E-5,14.669471,244.78837,1.897006,0
3853032827.49299,,1857,15.1998,15.1998,29999.844,9.8999999E-6,15.34274,0.32335939,29.260449,0.04842,42.056253,0.08113,125.2102,0.1376,0.19992003,7.3002662,0.022618743,98.613186,,,1,,,,1.7258172E-5,14.621539,235.39966,1.9071203,0
3853032988.13195,,1857,14.8994,14.8994,29999.869,9.8999999E-6,15.039843,0.31692112,28.844224,0.04502,40.182054,0.07955,122.15315,0.1279,0.24726249,7.2832637,0.022156703,98.623632,,,1,,,,1.6877485E-5,14.600532,226.19688,1.9178541,0
3853033149.69937,,1857,14.6007,14.6007,29999.832,9.8999999E-6,14.736726,0.31055724,28.409248,0.04519,38.35943,0.07929,119.09439,0.1284,0.18356771,7.2639832,0.021073676,98.672667,,,1,,,,1.6496841E-5,14.566527,217.17109,1.9277856,0
3853033311.24476,,1857,14.2992,14.2992,29999.857,9.8999999E-6,14.433477,0.30361877,28.012641,0.04456,36.583384,0.07883,116.19124,0.1266,0.23087832,7.2654177,0.021698891,98.616586,,,1,,,,1.6097999E-5,14.527966,208.32525,1.9408103,0
3853033471.2178,,1857,14.0009,14.0009,29999.869,9.8999999E-6,14.131287,0.29741196,27.602668,0.04355,34.852551,0.07666,113.29533,0.1238,0.2344365,7.2539815,0.020281528,98.687925,,,1,,,,1.5718189E-5,14.530835,199.69327,1.9533018,0
3853033631.27632,,1857,13.6997,13.6997,29999.881,9.8999999E-6,13.828806,0.29065688,27.199199,0.04346,33.154548,0.07226,110.45072,0.1235,0.23450778,7.2489309,0.019914976,98.692448,,,1,,,,1.533597E-5,14.507963,191.23587,1.9668509,0
3853033791.66827,,1857,13.3999,13.3999,29999.881,9.8999999E-6,13.523414,0.28389249,26.774012,0.03932,31.471727,0.06644,107.55958,0.1117,0.2648942,7.2449133,0.019490926,98.700129,,,1,,,,1.494433E-5,14.497862,182.88274,1.9798263,0
3853033954.60953,,1857,13.0998,13.0998,29999.881,9.8999999E-6,13.220795,0.27740089,26.349567,0.03767,29.833029,0.06029,104.71467,0.1071,0.298382,7.2591393,0.020008545,98.646543,,,1,,,,1.452671E-5,14.489827,174.78943,1.9930395,0
3853034115.8949,,1857,12.8001,12.8001,29999.857,9.8999999E-6,12.918742,0.27140154,25.918293,0.03598,28.22673,0.05471,101.88276,0.1022,0.25077238,7.2553411,0.018650519,98.715739,,,1,,,,1.4138179E-5,14.518279,166.8939,2.0062551,0
3853034278.13549,,1857,12.5001,12.5001,29999.893,9.8999999E-6,12.615844,0.26484072,25.472364,0.03548,26.660097,0.05054,99.048857,0.1008,0.23367984,7.2644488,0.018871777,98.678078,,,1,,,,1.3732555E-5,14.510682,159.15951,2.0190773,0
3853034441.10888,,1857,12.2002,12.2002,29999.881,9.8999999E-6,12.31333,0.25863786,25.008066,0.03253,25.153942,0.04868,96.223234,0.09244,0.29866921,7.2681857,0.017831869,98.727723,,,1,,,,1.3332261E-5,14.528898,151.6181,2.030975,0
3853034602.76626,,1857,11.8997,11.8997,29999.881,9.8999999E-6,12.008595,0.25205362,24.530855,0.04012,23.705344,0.04944,93.418473,0.114,0.4480092,7.2674565,0.016690493,98.785424,,,1,,,,1.2942573E-5,14.536371,144.20637,2.0427747,0
3853034766.26117,,1857,11.5999,11.5999,29999.869,9.8999999E-6,11.70441,0.24545849,24.060956,0.03843,22.318805,0.05108,90.696549,0.1092,0.52575512,7.2954055,0.017433637,98.709555,,,1,,,,1.252461E-5,14.534913,136.99321,2.0557171,0
3853034929.44427,,1857,11.2997,11.2997,29999.844,9.8999999E-6,11.402272,0.2391452,23.594759,0.03479,20.984248,0.05146,88.037128,0.09886,0.5558822,7.2980616,0.016345728,98.763729,,,1,,,,1.2150876E-5,14.590811,130.01181,2.0693033,0
3853035090.44371,,1857,10.9994,10.9994,29999.832,9.8999999E-6,11.099124,0.23255614,23.091361,0.03423,19.676934,0.04888,85.299229,0.09729,0.383233,7.3074988,0.016528076,98.722405,,,1,,,,1.1762445E-5,14.596123,123.19056,2.0804669,0
3853035253.74824,,1857,10.7003,10.7003,29999.832,9.8999999E-6,10.79617,0.22597445,22.620403,0.03438,18.403112,0.04413,82.687014,0.09769,0.43343139,7.3240318,0.015675234,98.759756,,,1,,,,1.13757E-5,14.614998,116.55728,2.0952248,0
3853035417.51386,,1857,10.3995,10.3995,29999.844,9.8999999E-6,10.494362,0.21978326,22.09803,0.0298,17.173039,0.03883,79.972434,0.08467,0.61954878,7.3471629,0.015330028,98.758929,,,1,,,,1.096933E-5,14.648064,110.13163,2.105705,0
3853035581.91366,,1857,10.1005,10.1005,29999.82,9.8999999E-6,10.192111,0.21392237,21.498769,0.02845,15.984959,0.03445,77.081339,0.08086,0.81993187,7.339717,0.014383229,98.80404,,,1,,,,1.0581971E-5,14.694326,103.87913,2.1093539,0
3853035770.66859,,1857,9.79958,9.79958,29999.857,9.8999999E-6,9.8347819,0.20269234,20.807738,0.04684,14.633352,0.03062,73.765923,0.1331,0.095678367,6.9475904,0.0094196385,99.145291,,,1,,,,1.0676381E-5,14.679434,96.722935,2.1157295,0
3853035932.10298,,1857,9.49971,9.49971,29999.893,9.8999999E-6,9.5260668,0.1929757,20.277758,0.02578,13.531329,0.0279,71.157774,0.07325,0.51827947,7.383786,0.013724678,98.788333,,,1,,,,9.7146974E-6,13.895181,90.745949,2.1286601,0
3853036101.37448,,1857,9.20607,9.20607,29999.893,9.8999999E-6,9.2114804,0.19530552,19.876957,0.0421,12.449385,0.02506,68.93681,0.1196,3.8278176,7.7430231,0.016913677,98.516127,,,1,,,,8.9933255E-6,14.767572,84.851371,2.157846,0
3853036268.46383,,1857,8.90014,8.90014,29999.857,9.8999999E-6,8.9225223,0.19167475,19.175769,0.02342,11.49009,0.02241,65.984842,0.06657,0.70270468,7.4052063,0.012059601,98.862797,,,1,,,,8.9806254E-6,15.486046,79.611404,2.1491422,0
